code	name	currentratio	quickratio	cashratio	
002741	光华科技	2.6898000240325928	1.966599941253662	36.19240188598633	
600490	鹏欣资源	2.7298998832702637	2.308500051498413	207.14259338378906	
300441	鲍斯股份	1.725600004196167	1.108199954032898	53.75450134277344	
600628	新世界	1.7884999513626099	1.6668000221252441	96.38610076904297	
002123	梦网集团	2.1559998989105225	1.9390000104904175	51.899200439453125	
002557	洽洽食品	2.5966999530792236	1.722499966621399	21.391799926757812	
601801	皖新传媒	3.3791000843048096	3.0980000495910645	181.06300354003906	
300220	金运激光	2.6240999698638916	1.6133999824523926	115.4926986694336	
300421	力星股份	2.622999906539917	2.2458999156951904	21.38759994506836	
300159	新研股份	3.101300001144409	2.528599977493286	76.6395034790039	
002571	德力股份	1.5880999565124512	1.0047999620437622	41.75510025024414	
603991	至正股份	2.6045000553131104	2.3171000480651855	68.85970306396484	
600215	长春经开	2.649899959564209	0.40880000591278076	5.103600025177002	
600770	综艺股份	1.6136000156402588	1.4845999479293823	80.28790283203125	
000729	燕京啤酒	1.3329999446868896	0.487199991941452	28.198699951171875	
600353	旭光股份	3.2430999279022217	2.7465999126434326	77.1500015258789	
300129	泰胜风能	2.640899896621704	1.9470000267028809	33.127601623535156	
600703	三安光电	5.459499835968018	4.969600200653076	275.47149658203125	
000938	紫光股份	1.871899962425232	1.482100009918213	40.742000579833984	
603658	安图生物	2.3210999965667725	2.063499927520752	27.785900115966797	
300631	久吾高科	3.9453999996185303	3.122499942779541	148.00689697265625	
603158	腾龙股份	2.6542999744415283	2.0455000400543213	41.05910110473633	
300538	同益股份	3.834199905395508	3.4402999877929688	85.23079681396484	
300397	天和防务	2.528700113296509	2.0678000450134277	26.687599182128906	
002428	云南锗业	1.2130999565124512	0.8205999732017517	42.94839859008789	
300324	旋极信息	2.6110000610351562	2.2300000190734863	148.5222930908203	
300688	创业黑马	3.926100015640259	3.926100015640259	276.1412048339844	
600330	天通股份	1.8741999864578247	1.4800000190734863	65.61669921875	
300483	沃施股份	3.1387999057769775	2.660399913787842	87.4209976196289	
600592	龙溪股份	3.200900077819824	2.44320011138916	34.2932014465332	
300412	迦南科技	3.0794999599456787	2.4449000358581543	141.60800170898438	
603128	华贸物流	2.6710000038146973	2.5450000762939453	79.11470031738281	
300331	苏大维格	2.258500099182129	1.780400037765503	66.96620178222656	
603528	多伦科技	3.552000045776367	2.884399890899658	177.37249755859375	
002441	众业达	3.238800048828125	2.555299997329712	55.234901428222656	
600159	大龙地产	3.451200008392334	0.8669000267982483	53.27880096435547	
002783	凯龙股份	2.010499954223633	1.8079999685287476	49.91699981689453	
300482	万孚生物	4.218100070953369	3.7325000762939453	237.7821044921875	
600585	海螺水泥	2.040800094604492	1.7548999786376953	103.90350341796875	
002020	京新药业	2.021899938583374	1.6763999462127686	40.846099853515625	
002850	科达利	2.732599973678589	2.4870998859405518	177.39630126953125	
603028	赛福天	2.3466999530792236	1.357200026512146	60.51029968261719	
002238	天威视讯	1.9846999645233154	1.9692000150680542	179.15859985351562	
002246	北化股份	2.5717999935150146	1.8016999959945679	43.78799819946289	
601006	大秦铁路	1.1473000049591064	1.0733000040054321	65.42839813232422	
002461	珠江啤酒	3.9658000469207764	3.5950000286102295	114.62940216064453	
