code	name	artu_deal	inven_deal	curr_deal
300240	飞力达	-0.6228152519764838	-0.5149506242500715	0.1703334692502701	
603069	海汽集团	-0.0418906081410312	-0.06787843483638233	0.7038077767023267	
002267	陕天然气	0.38509492848194155	1.1252810822890227	2.6788402335183212	
601595	上海电影	-0.8575150497081566	-0.10770245138174396	-0.4881152670865994	
600814	杭州解百	-0.26807675789847385	2.2683358299506673	0.05860398392812615	
002040	南京港	-0.5435937157500416	-0.5417117016419978	-0.4335011612033969	
002081	金螳螂	-0.7691984131566142	7.905135139414651	0.19965416244981637	
600715	文投控股	-0.6395788894564804	8.54158521001115	0.00862503623964818	
002095	生意宝	8.076278710596394	-0.7125329129644492	-0.5255528219331458	
002259	升达林业	-0.6980565048391726	2.258184158798662	-0.6331372744492075	
600689	上海三毛	1.562034279118184	-0.9791023925729165	1.2445692848413654	
603300	华铁科技	-0.7935460790573616	-0.853531939088821	-0.7092228929471995	
002561	徐家汇	-0.4558865187511908	1.9139203059363965	-0.34739926205542504	
603032	德新交运	-0.2941806068572136	-0.22152530765956807	-0.5560448581838817	
000022	深赤湾A	-0.35855768540808014	-0.59647979789138	0.3476784796213234	
000516	国际医学	-0.6842867353524438	1.818249328676814	-0.3033576275547939	
002492	恒基达鑫	-0.6216740372167728	-0.6060449438504869	-0.7441540943499921	
600769	祥龙电业	0.45314870092192044	-0.5102154456455698	-0.39706843103094874	
600029	南方航空	1.7516280249317582	-0.6131836551656338	4.245678727817468	
002629	仁智股份	-0.8776570342772283	2.6963929170689647	0.0994088308118803	
603393	新天然气	-0.026121579862637943	-0.2724426246939231	-0.2835840938920499	
601828	美凯龙	-0.6140418312392885	-0.29067199369075236	-0.02634252760562025	
300399	京天利	0.9413450593067259	-0.7656228766388533	0.16142449554845123	
601018	宁波港	-0.5724425632804077	-0.6376807066260329	-0.24897619089829287	
002238	天威视讯	1.9422392168858984	4.099695653277572	0.0601016273235993	
600717	天津港	-0.3910424962426413	-0.6469622433410407	-0.11710426010956104	
000875	吉电股份	-0.8900587636922702	-0.5584325937876503	-0.3660810360729655	
600917	重庆燃气	0.6390562150623605	0.5534488447692509	0.41367132399122725	
002739	万达电影	1.3499736922606307	3.814547195624832	3.502296262944619	
603003	龙宇燃油	-0.7925714872943941	2.2685205148154757	-0.054840123683493405	
300598	诚迈科技	-0.9074238074031997	-0.3595809661400296	0.16965104670785008	
002148	北纬科技	2.257307360675713	-0.7861139322443604	0.2313430270530401	
600774	汉商集团	0.2676918717945279	1.2385145966367304	1.7835382841674206	
600633	浙数文化	0.8170253900275316	3.377795206254646	0.05658969576124011	
002320	海峡股份	0.8569687330746841	-0.6891497244034577	-0.3238871062102223	
601111	中国国航	1.2849773477225344	-0.6893727333817237	1.8968745013916704	
600004	白云机场	-0.562383949468072	-0.6901120566248882	0.7576541918556206	
603123	翠微股份	-0.522079287823875	1.201294843810666	0.2912935913100032	
600780	通宝能源	-0.288284937469642	-0.6103415776191178	-0.46565638450502134	
002082	万邦德	-0.4872956396322561	6.8295128736413355	3.3621123667719988	
600212	江泉实业	-0.8483054506833358	-0.4859839897574542	1.1229982505719283	
002800	天顺股份	-0.8812480876853535	-0.4268725540222142	0.3266686261294371	
603128	华贸物流	-0.7084063589548006	-0.7043943272764489	0.2801868562412465	
600007	中国国贸	0.6243469503367534	8.590924879219425	5.315696804296153	
002467	二六三	1.0369248127972104	-0.8111052793310188	-0.11547508556892931	
600856	中天能源	-0.9585261735317845	1.0473106208120089	0.07946581079684625	
000665	湖北广电	1.1512633832976449	3.0288783637227823	1.7623850260500415	
601333	广深铁路	-0.6515314001161857	-0.7142261144052218	0.8497970110092716	
600804	鹏博士	4.876481967914956	-0.8172634079942935	2.0802997490632835	
600874	创业环保	-0.6671354177018942	5.702149271402746	-0.18056858595335223	
000543	皖能电力	-0.7777448522697937	-0.6443817096714659	0.7434188614470184	
002315	焦点科技	1.7632224287249023	-0.8194101347802186	-0.40902193609216414	
600188	兖州煤业	3.1370798306511634	1.8589631179308312	1.3016077858186867	
600969	郴电国际	-0.7505957632840061	-0.6517317354888611	-0.7330171397827423	
601919	中远海控	-0.11757559196215221	-0.7259413577960895	0.051624798340631294	
601228	广州港	-0.6367775612868711	-0.4785216560047928	0.9224445480482247	
600830	香溢融通	-0.5250158141724407	-0.9885649782962854	1.3596246512807508	
300036	超图软件	-0.4776118865520073	-0.8260994608014705	-0.10160236106405052	
000613	大东海A	0.3492380751464825	-0.7929171314198458	0.032062570711791374	
600642	申能股份	-0.47855817409093626	-0.6646822179319956	0.41162699836032024	
600719	大连热电	1.1386179228213742	0.19368315566372107	0.9045437229080645	
600859	王府井	-0.21940560416855887	0.8135574650883528	-0.0726293885110015	
600017	日照港	-0.575494649265681	-0.749025211057259	-0.03309872888116751	
000520	长航凤凰	-0.7126792793341832	-0.749454260939358	0.03558955448791788	
300640	德艺文创	-0.7213752904467575	-0.5220465467469025	1.9180028175723296	
300359	全通教育	-0.491175711550657	-0.8412440698423227	0.3073655573397759	
000715	中兴商业	7.6548083308719965	0.7468965083354618	0.1281434068238596	
002811	亚泰国际	-0.9621601136271002	-0.5337597669691045	-0.3233024886866358	
600293	三峡新材	-0.5402463049083036	5.60679293658564	2.1316874522779328	
600157	永泰能源	-0.5750271470577469	1.4529323400429408	-0.08751916152721854	
300468	四方精创	-0.6650943951600121	-0.9167817700494646	-0.4743333078627646	
600900	长江电力	-0.7350585681777622	-0.7058674437460729	0.4579191432670634	
600115	东方航空	1.6715306727269332	-0.7702304560776005	2.659146914390057	
600395	盘江股份	-0.2965825209550883	1.3736817510399388	-0.07648212184948863	
600348	阳泉煤业	-0.441822330132624	1.3421419721833185	0.3128943709671665	
603199	九华旅游	0.9422520726909976	-0.8268334776553903	0.35442963254464116	
002044	美年健康	-0.7808836462754325	2.452299173720193	-0.15018250278556922	
600236	桂冠电力	-0.7791662705413008	-0.7220050784579239	0.19887207931953305	
000883	湖北能源	-0.6958492918575713	-0.7243633264417823	0.5671308157409312	
600798	宁波海运	-0.00969098735227371	-0.7823917174250005	0.988130905738649	
600593	大连圣亚	1.8825218237519121	-0.8326038892835902	-0.7212455113384819	
600021	上海电力	-0.8297906289803649	-0.7260792500720606	0.08625935130149655	
603101	汇嘉时代	1.8543675632465113	-0.5884245687064641	4.6136568642852485	
000819	岳阳兴长	2.467785128063561	1.0344678896502597	-0.13279389638545644	
300284	苏交科	-0.7404389386953903	3.1673991347976154	0.13182710803402042	
000544	中原环保	0.08284967502136707	3.94560062691519	-0.02799293085767874	
002789	建艺集团	-0.9149686586968031	-0.6054793529456353	0.11397105400515961	
000695	滨海能源	-0.6127221018170511	-0.07646573065682447	0.6811156986501647	
300364	中文在线	-0.6477234628326705	1.8483098121838486	-0.6874380909500225	
603828	柯利达	-0.8427754913523633	2.9695830528223377	-0.23384918533809668	
000430	张家界	1.1257889556023202	-0.8457418967232566	0.4825225047961046	
600588	用友网络	-0.5810586585417085	-0.8711634868134592	-0.47505610473538706	
600396	金山股份	-0.6935312866763441	-0.7506588620023931	1.2093634709981562	
000565	渝三峡A	-0.7808721911732324	2.9038414955353673	1.9896984326658278	
002840	华统股份	6.592678713010546	-0.6229582927917384	8.104421206792587	
002302	西部建设	-0.9682681668936886	4.099626096866737	-0.3218999591497512	
300377	赢时胜	-0.636579915536181	-0.8767355747337148	-0.7275396907241808	
000966	长源电力	-0.6572960547396146	-0.7595902292045547	1.9398346228735408	
600618	氯碱化工	-0.751591664529831	2.720654006843144	1.8686635161323224	
000607	华媒控股	-0.6890975833588253	1.598868919083337	0.16144593812311056	
601008	连云港	-0.6023530059360861	-0.8160127449092408	0.21389189285017787	
000637	茂化实华	-0.06876200186589333	0.7765680218224772	0.7405726877465676	
002187	广百股份	-0.7916617327917016	0.3006216684956033	0.2966427776865981	
603817	海峡环保	-0.8728071046289083	-0.6529102041120208	0.19266544369162872	
603060	国检集团	-0.670512586036431	-0.6562754826637239	-0.27690249476772705	
600561	江西长运	-0.349003329280268	-0.8218424904823916	-0.06947719254702456	
000780	平庄能源	-0.7348787838118128	0.8409152162997304	-0.5844426223664042	
600278	东方创业	-0.3049730277729457	-0.6740991943437761	0.3078917127662416	
600027	华电国际	-0.667114774799718	-0.7800956695207504	0.8029373334699741	
600826	兰生股份	-0.31755812492040686	-0.6809595017860105	-0.5137942400028507	
000605	渤海股份	-0.7392128506501225	-0.2342144361070277	-0.25197944874025735	
000017	深中华A	-0.7474064727835001	-0.6732743342953876	0.8890365524266104	
600428	中远海特	-0.3972793676038521	-0.8336134861178257	0.2529030084918535	
000626	远大控股	2.778791947202521	-0.6905032936037363	2.1418976099486002	
600758	红阳能源	-0.4351516909197082	-0.258329026896607	-0.10963417522111167	
000698	沈阳化工	1.9841429319037347	2.2470917979923737	1.1212389079658656	
600180	瑞茂通	-0.4894523643591062	-0.8373464624931488	-0.18770719946106001	
600822	上海物贸	2.145458586124264	-0.6973636010459707	1.2202624335230763	
600726	华电能源	-0.6868615547869642	-0.7956185080656031	0.7351051701168279	
000096	广聚能源	0.8369539591800547	0.5638504297940554	-0.8183842955135116	
000958	东方能源	-0.7578121945085813	-0.7968664525239874	0.2680268753843006	
300226	上海钢联	44.3549893069846	-0.8961297626383842	11.507648413598705	
600505	西昌电力	-0.6547265678641977	-0.7973344316958815	0.2531000204960038	
000554	泰山石油	5.921578070311539	0.545219771463925	4.628546718951772	
603165	荣晟环保	-0.5622685413280101	-0.6937736349468974	3.1990138496855605	
600113	浙江东日	-0.9369660861389694	38.94905276797285	6.489863143109297	
600821	津劝业	9.909254456358704	0.13009724950056234	-0.33295645883861885	
000025	特力A	26.61876617842017	2.3770152372312685	-0.2399505880276807	
000582	北部湾港	-0.5485832128390101	-0.8431156078004662	-0.2245643271225204	
603866	桃李面包	-0.570825154289338	-0.7018046251748535	2.257650773058741	
300496	中科创达	-0.9077706971178482	-0.702312679693047	-0.4754944687406562	
000669	金鸿控股	-0.6120362495770577	-0.30881690544112456	-0.24116841530842353	
002712	思美传媒	-0.5271801774242887	1.13006205101856	0.9531356531806777	
002505	大康农业	-0.9649808734237757	5.867061742110065	0.2949182834356079	
000683	远兴能源	-0.7342361106477329	1.941363490515463	0.05721959677693533	
600746	江苏索普	-0.32176502942160545	1.9262498029989494	0.6798014483391699	
000156	华数传媒	-0.4300201896604466	1.0782758412425264	-0.5574966231427285	
002555	三七互娱	-0.5179320072416204	2.109064559694283	0.8472892743246823	
002822	中装建设	-0.9534300558084481	-0.7247276721516898	-0.3336960873244713	
002493	荣盛石化	3.3498257288514437	2.333121475979916	1.6348051788169142	
300343	联创互联	-0.9865393652787879	1.814024675693787	-0.4473192125930711	
000985	大庆华科	82.23078063292913	1.8045246435405498	3.15353755142284	
600547	山东黄金	2.812566741546051	2.571348114128206	4.441906343170335	
000987	越秀金控	-0.9414865526981996	-0.004552708939235668	-0.9716493122040472	
603909	合诚股份	-0.9617554089600104	-0.7324510330383546	-0.5170688632919984	
000600	建投能源	-0.7431278503652415	-0.8245506321632904	0.08455882352941209	
300051	三五互联	0.22228148337831344	-0.9101634013936736	0.9860192401184456	
603167	渤海轮渡	3.0750655879025337	-0.8611502469124165	0.5039622741858276	
600022	山东钢铁	0.7522917704394965	3.016982240461589	0.9270622818298732	
600128	弘业股份	-0.6040189076102384	-0.7414351935129369	-0.18936012898972895	
601678	滨化股份	-0.552590464406673	1.7077010835141204	1.853704144425934	
601139	深圳燃气	0.9135930688425823	-0.38959532879644393	0.48162639127704	
600763	通策医疗	3.9490579302834923	-0.9472024177558036	1.4489136929355082	
000906	浙商中拓	-0.9098653114995746	-0.04489422972707838	1.3871635736617405	
000905	厦门港务	-0.17445055080076718	-0.869294922640394	1.5986668321307635	
601238	广汽集团	2.4046854800894297	1.7806338815027458	0.5531998033605184	
300072	三聚环保	-0.965035808281517	1.56548848097778	-0.10814945772277558	
601006	大秦铁路	-0.374481612287767	-0.87072751292469	0.2387824206215537	
601000	唐山港	-0.5275370894796906	-0.8712147390619887	-0.3813267856826282	
600795	国电电力	-0.7267159363226854	-0.8382596690811288	0.5612734423037514	
002102	冠福股份	2.7087751840967247	3.2757290978467513	2.2734049822948372	
300339	润和软件	-0.6567448020341734	-0.9175406201587365	0.2574237491222123	
002109	兴化股份	-0.6589243312339916	1.5227863162485813	0.7303913235644103	
002354	天神娱乐	-0.0010695015994503462	-0.9177427572064624	0.9355225229206868	
000899	赣能股份	-0.7910952500352574	-0.8406760321255493	-0.31733257327321146	
601991	大唐发电	-0.796037412025421	-0.8428324067411397	0.42183016499282683	
300231	银信科技	-0.632691619036568	-0.9198111362994706	0.5609589612889598	
600723	首商股份	-0.4139015379636269	-0.1179367010979692	-0.003803190465480803	
002893	华通热力	-0.7167356405133347	-0.7622677738904938	2.3393147623560204	
600863	内蒙华电	-0.7983991531534637	-0.8455332277135741	0.6368524543963933	
600643	爱建集团	-0.8814304838401223	-0.9948225613411834	-0.7240679685518641	
002061	浙江交科	-0.5012272903621245	1.4080662310041856	0.9090878183116308	
600880	博瑞传播	-0.08474400786871655	-0.8854166242978642	-0.43425531481217267	
002608	江苏国信	0.7737977778731069	4.131737233164287	2.2266031840499925	
300413	快乐购	-0.9300696293774484	-0.1430660708234446	-0.3941154897443536	
600546	山煤国际	-0.434413928575786	0.2437152700638829	0.3313749955438307	
603797	联泰环保	-0.6505808811822567	-0.7694877413095909	0.23980783751323992	
603322	超讯通信	-0.9632152365091559	-0.771850893976784	-0.385664080513649	
300063	天龙集团	-0.9367375905454317	1.3313942543331083	0.9727331452079011	
601880	大连港	0.0010842031696477292	-0.883179655548089	-0.3949687095573245	
600167	联美控股	0.8691433117649134	-0.47466200291208227	0.09217178217312039	
002549	凯美特气	1.6187762119615987	1.7385738105327717	0.7366526302009473	
600011	华能国际	-0.7379888766144077	-0.8544493014787458	0.7249020034843213	
600650	锦江投资	0.5790431292678827	-0.8852400645864167	0.35581576754658084	
601326	秦港股份	0.5137688997733153	-0.7802128187991598	0.9580797433779463	
600810	神马股份	-0.4233274987795066	1.6559534942843916	0.5937583355561474	
002398	建研集团	-0.6546141347827162	1.220998438966541	0.17016413879077466	
000151	中成股份	0.9764928363995631	-0.7912538773068406	-0.5011446947629101	
002131	利欧股份	-0.2834788106117363	6.846755015069431	1.826370363929406	
601225	陕西煤业	-0.27511865399397273	0.1494970753554734	0.18840683041602757	
001896	豫能控股	-0.828456682602489	-0.8598815302975947	-0.022574426111907846	
300556	丝路视觉	-0.9534878707608895	-0.7889289834690832	-0.5166976633406472	
300621	维业股份	-0.9534011483322273	-0.7900196693154802	-0.18076170736774824	
002748	世龙实业	-0.8267104138089468	1.1555956795378477	0.5764457892768504	
000501	鄂武商A	6.643962928135353	-0.22902679746158383	1.0933149353741287	
600678	四川金顶	-0.806980626737965	1.829402484827729	1.5180093251257205	
600679	上海凤凰	-0.6735623247777153	-0.7965498012419843	0.9391485458590316	
601368	绿城水务	-0.7578565254372842	-0.796754887469512	-0.16962570882721015	
000507	珠海港	-0.6696315970027632	-0.89483914669439	0.03535022249011622	
600101	明星电力	2.7216994602872973	-0.8677790611592321	0.7955683797909415	
600250	南纺股份	-0.5607201805195682	-0.8044993389713657	-0.6529392376421961	
002479	富春环保	-0.7730869739339317	-0.8718532327733689	0.08739303648288627	
300538	同益股份	-0.8125783779230744	-0.8056574941644604	0.5612669953834393	
000020	深华发A	0.12621493696578087	1.7901049704199505	1.1920608070261929	
300378	鼎捷软件	0.004175177400027535	-0.9353647202973495	0.3922666313096341	
600741	华域汽车	-0.6318243169883451	1.1277494337878193	0.5751610300883618	
600754	锦江股份	-0.4779560790863066	-0.9230661597618053	-0.09054060701460925	
002586	围海股份	-0.6716702268922118	0.9622567334924405	-0.4733081774495152	
600626	申达股份	0.19015583291248853	-0.995121549285278	1.395407220743295	
601168	西部矿业	4.108799734712376	1.5028231046863059	0.06045322811966269	
600090	同济堂	-0.9899770512586594	6.375459796994095	0.5648006231312348	
603099	长白山	0.7656769336142424	-0.9257636263824336	-0.6425598898125828	
002221	东华能源	-0.6890688063319477	-0.07029499714095529	-0.4046843346088687	
600418	江淮汽车	-0.16914275540030393	1.0380882201786814	0.36159605712629056	
300612	宣亚国际	-0.9048076808052262	-0.8161588412239993	-0.10503691729208926	
600287	江苏舜天	-0.30850218199948237	-0.8219985532715771	0.005371602661749361	
600277	亿利洁能	-0.8672295838460944	0.8830695046368979	-0.3523951994016251	
600644	乐山电力	0.9704028099233899	-0.8806163721686405	1.16741711928674	
600104	上汽集团	0.3190622916426736	1.0107146929823434	0.7979560838490918	
600163	中闽能源	-0.690524829744237	1.7522448531006156	-0.38361933136620163	
000037	深南电A	-0.8109732378629505	-0.8830174417760709	-0.7233808157409305	
002295	精艺股份	-0.9597357905836414	1.3517148290377017	0.5329477085676538	
600426	华鲁恒升	9.077124165726637	1.66174182340056	1.5384639178446595	
002091	江苏国泰	-0.6766162735627228	-0.8276415634170032	0.0014520252634579762	
000703	恒逸石化	1.305116546488466	1.1549297692873426	1.104663807784639	
600710	苏美达	1.6689455557280184	5.483981185733931	2.2701754277001234	
600857	宁波中百	0.4500436022976911	-0.34542907356126334	0.04737069253727696	
000529	广弘控股	-0.16373613260431907	0.3125181058570192	0.19214200009740595	
600886	国投电力	-0.7304553597754196	-0.8851738163916613	0.31375217770034897	
600455	博通股份	2.239403111677495	-0.9412643015739982	0.9172105265742467	
600971	恒源煤电	0.45558985371091154	-0.06471267865960141	-0.3054365263270473	
600023	浙能电力	-0.7720810471571727	-0.8859598990529475	-0.1786450860832135	
600126	杭钢股份	0.4263690179821437	1.6130872210841711	0.3947665415605888	
603787	新日股份	0.3268387047921415	-0.8271542596498546	0.8656509554914805	
600387	海越股份	2.7863370657918862	-0.13467036623890338	1.0519138954376905	
600026	中远海能	-0.41158436191743747	-0.9105297675239135	-0.3028258904036734	
002769	普路通	-0.8677049350759543	-0.8285246085337892	-0.8017792259784221	
002416	爱施德	-0.7901248392677545	-0.36557396294997657	1.3714726269570623	
603225	新凤鸣	1.9226325683417007	-0.8287296947613167	5.752869514982295	
601001	大同煤业	-0.6069447664132941	-0.0809338526820445	-0.4258172614167054	
600704	物产中大	0.7377089296757752	-0.8377329127548547	0.8452301415501928	
600461	洪城水业	-0.6109584817713538	-0.6098673850268685	-0.033184724524572246	
600146	商赢环球	0.13689057911206923	2.2307239260941683	-0.36862232430847425	
603766	隆鑫通用	0.23533301443484608	0.8818726298999672	0.4623713407298486	
600319	亚星化学	-0.7270811269909508	0.7086623486923639	0.7129840546697039	
000900	现代投资	-0.6584929579910738	-0.9388002832383586	0.49604111682178076	
000895	双汇发展	2.4076148754040254	0.23025577151309537	2.4247030226822925	
300043	星辉娱乐	-0.7614844137029824	-0.8348123658277605	1.0241533347184724	
600578	京能电力	-0.7682869537709188	-0.8919885719144065	-0.33377100840336105	
600706	曲江文旅	-0.9327155524580668	-0.9341007410139182	0.022913079836686834	
300459	金科文化	-0.3960946804512129	-0.9697766087042103	-0.08960036677619013	
600628	新世界	-0.9383047028244025	-0.3921693563039113	-0.4673993431037034	
000539	粤电力A	-0.7806314247596238	-0.8922302082188486	-0.07170078397212507	
300017	网宿科技	-0.012101412598352033	-0.9449137371100711	-0.022805285876338968	
601866	中远海发	-0.39409458222791466	-0.9148178423342683	-0.5952895917173401	
600694	大商股份	-0.4389189398015408	-0.3955843289913815	0.35191770357807856	
002386	天原集团	-0.5364445660348941	0.6648566448746583	0.4341957637779213	
603078	江化微	-0.9103434625014907	-0.8384526463663756	-0.4157312765731018	
600635	大众公用	0.35867328742695687	-0.6224702593987981	-0.3153012159838557	
600310	桂东电力	-0.10069052759080353	-0.8942000029031609	0.06623091309694654	
601918	新集能源	-0.22062444333280457	-0.14085441823635497	0.8773234465794443	
000785	武汉中商	-0.6565814851305729	-0.40898550968918135	0.7088867411095101	
002827	高争民爆	-0.5710997753134347	-0.8405501191479081	-0.43392007418931405	
603968	醋化股份	-0.08014961938531058	-0.9709060546688776	0.7786811339497209	
600508	上海能源	0.3698515147448177	-0.14960432508926472	0.3280382161063773	
002235	安妮股份	-0.44643842755581553	1.4166174081191951	-0.6448849800899533	
600081	东风科技	-0.7926484410897663	0.7499947584783525	0.4876344018252178	
000523	广州浪奇	-0.9470239519416925	0.6249373178469135	0.7197837690816985	
601127	小康股份	1.2160471270790656	-0.8421675037150009	0.6614909822482822	
002830	名雕股份	3.5938315836129626	-0.8433420884726589	-0.4918272666001121	
600271	航天信息	2.0769084881936726	-0.9473409486366392	1.2174162848598236	
600828	茂业商业	-0.16631931212319728	-0.42390445602585686	1.3236865619928144	
600186	莲花健康	-0.9420978793214428	0.15583786230070187	0.5430157753288556	
603928	兴业股份	-0.904923310710109	-0.8448522688753624	-0.1191425154434375	
600827	百联股份	-0.35766084057168146	-0.4330972865431377	0.269005314740858	
002802	洪汇新材	-0.7656037290644325	-0.8468518595937565	-0.3218176888812307	
002711	欧浦智网	0.1001310283613001	-0.920589411652219	0.19905330898647305	
000868	安凯客车	-0.8947185958774011	0.6875521275719885	-0.5665044811112652	
600138	中青旅	-0.8355613769129183	-0.9391108556098495	0.5999409710266127	
002379	宏创控股	-0.9720529842575324	0.9988622391172033	-0.3714256809431144	
600323	瀚蓝环境	-0.026612373296963462	-0.646824904938319	0.3228071620522427	
603002	宏昌电子	-0.9611108622108003	0.5525355576487563	-0.3268282732125251	
600575	皖江物流	-0.18764087023277437	-0.9216002240863164	0.38740759125640406	
603898	好莱客	6.132094018208854	-0.4249884619983483	0.024663543016648283	
000012	南玻A	-0.7381322110543935	1.1498475040677316	1.730313056757444	
600160	巨化股份	-0.7214575157355305	0.5411643070410934	0.42086832353041165	
600777	新潮能源	-0.15342982074225986	-0.8673844061456413	-0.8446777015206567	
603938	三孚股份	-0.09185718078851574	-0.8507205316130273	2.5119227397343606	
000818	航锦科技	-0.3733855769789878	0.5309925554426778	1.853160167272975	
600459	贵研铂业	-0.8575626127502738	0.962069588938919	1.6492956992126826	
002567	唐人神	-0.7444734715456512	2.5163465905039284	3.418691501890534	
600712	南宁百货	2.051978940457635	-0.45546708237974826	0.6074305061667604	
600729	重庆百货	0.5058983610256987	-0.45582927645266175	1.2379212737547436	
000550	江铃汽车	0.3500092204188825	0.6272787195755232	0.5920297984445313	
